 &plot nbnd= 100, nks=   100 /
            0.000000  0.000000  0.000000
   -6.966   -6.933   -6.932   -6.832   -6.753   -6.542   -6.523   -6.391   -6.129   -6.052
   -5.931   -5.843   -5.663   -5.629   -5.589   -5.540   -5.427   -5.399   -5.384   -5.292
   -5.257   -5.090   -4.752   -4.734   -4.698   -4.647   -4.460   -4.388   -4.349   -4.347
   -4.183   -3.855   -3.787   -3.765   -3.704   -3.509   -3.372   -3.310   -3.155   -3.026
   -2.991   -2.945   -2.863   -2.826   -2.779   -2.773   -2.624   -2.604   -2.453   -2.423
   -2.417   -2.326   -2.284   -1.885   -1.860   -1.833   -0.922   -0.879   -0.723   -0.508
   -0.455    0.709    0.730    0.935    0.945    1.001    1.082    1.169    1.198    1.204
    1.331    1.345    1.721    1.789    1.864    1.875    1.986    2.017    2.107    2.199
            0.139175 -0.080355  0.000000
  -15.731  -14.744  -14.575  -14.542  -14.436  -14.168  -14.162  -13.980  -13.884  -13.793
  -13.713  -13.602  -13.585  -13.318  -13.191  -13.185  -12.776  -12.771   -7.214   -7.097
   -6.971   -6.927   -6.924   -6.832   -6.752   -6.547   -6.523   -6.408   -6.150   -6.074
   -5.954   -5.854   -5.642   -5.611   -5.572   -5.527   -5.426   -5.387   -5.357   -5.288
   -5.241   -5.077   -4.748   -4.727   -4.692   -4.654   -4.475   -4.403   -4.359   -4.355
   -4.180   -3.866   -3.788   -3.776   -3.698   -3.512   -3.370   -3.316   -3.149   -3.022
   -3.009   -2.931   -2.851   -2.822   -2.793   -2.780   -2.639   -2.604   -2.455   -2.409
   -2.403   -2.315   -2.266   -1.889   -1.856   -1.829   -0.937   -0.882   -0.716   -0.522
   -0.458    0.723    0.737    0.923    0.936    0.998    1.084    1.172    1.203    1.216
    1.345    1.355    1.714    1.792    1.855    1.870    1.974    2.017    2.087    2.182
            0.153092 -0.088391  0.000000
  -15.725  -14.768  -14.581  -14.539  -14.435  -14.157  -14.152  -13.992  -13.885  -13.790
  -13.703  -13.601  -13.582  -13.314  -13.194  -13.188  -12.777  -12.772   -7.216   -7.109
   -6.975   -6.920   -6.916   -6.834   -6.748   -6.555   -6.525   -6.423   -6.170   -6.095
   -5.976   -5.867   -5.621   -5.595   -5.554   -5.513   -5.423   -5.377   -5.329   -5.284
   -5.222   -5.064   -4.743   -4.718   -4.686   -4.659   -4.490   -4.418   -4.369   -4.365
   -4.178   -3.878   -3.804   -3.774   -3.692   -3.511   -3.367   -3.324   -3.143   -3.031
   -3.018   -2.912   -2.844   -2.831   -2.800   -2.776   -2.656   -2.606   -2.456   -2.395
   -2.388   -2.304   -2.247   -1.892   -1.851   -1.824   -0.952   -0.886   -0.709   -0.537
   -0.461    0.739    0.743    0.912    0.928    0.996    1.087    1.176    1.207    1.228
    1.361    1.365    1.706    1.791    1.847    1.864    1.962    2.018    2.068    2.163
            0.167010 -0.096426  0.000000
  -15.718  -14.792  -14.588  -14.535  -14.436  -14.145  -14.141  -14.004  -13.887  -13.786
  -13.692  -13.599  -13.579  -13.310  -13.198  -13.190  -12.779  -12.772   -7.220   -7.117
   -6.981   -6.912   -6.908   -6.838   -6.743   -6.566   -6.529   -6.434   -6.188   -6.117
   -5.997   -5.879   -5.602   -5.581   -5.537   -5.500   -5.420   -5.367   -5.301   -5.280
   -5.201   -5.050   -4.739   -4.708   -4.682   -4.659   -4.506   -4.434   -4.381   -4.374
   -4.176   -3.891   -3.825   -3.769   -3.685   -3.508   -3.363   -3.332   -3.137   -3.053
   -3.017   -2.893   -2.850   -2.847   -2.793   -2.765   -2.674   -2.609   -2.454   -2.380
   -2.373   -2.293   -2.229   -1.896   -1.846   -1.819   -0.970   -0.890   -0.703   -0.553
   -0.463    0.750    0.754    0.901    0.920    0.995    1.089    1.181    1.211    1.240
    1.375    1.378    1.697    1.783    1.844    1.858    1.948    2.020    2.050    2.145
            0.180927 -0.104462  0.000000
  -15.710  -14.816  -14.595  -14.530  -14.438  -14.133  -14.130  -14.015  -13.889  -13.784
  -13.682  -13.597  -13.575  -13.306  -13.203  -13.193  -12.781  -12.773   -7.227   -7.122
   -6.986   -6.904   -6.899   -6.843   -6.737   -6.581   -6.534   -6.441   -6.205   -6.139
   -6.019   -5.893   -5.585   -5.568   -5.519   -5.486   -5.417   -5.357   -5.276   -5.272
   -5.178   -5.037   -4.735   -4.696   -4.683   -4.652   -4.521   -4.451   -4.393   -4.385
   -4.174   -3.905   -3.849   -3.764   -3.677   -3.502   -3.359   -3.340   -3.134   -3.074
   -3.017   -2.879   -2.865   -2.860   -2.776   -2.753   -2.692   -2.613   -2.450   -2.364
   -2.359   -2.282   -2.212   -1.900   -1.842   -1.815   -0.988   -0.893   -0.696   -0.569
   -0.465    0.756    0.769    0.892    0.914    0.994    1.092    1.186    1.216    1.252
    1.385    1.394    1.688    1.768    1.845    1.851    1.933    2.021    2.033    2.127
            0.194845 -0.112497  0.000000
  -15.702  -14.840  -14.601  -14.525  -14.440  -14.122  -14.117  -14.026  -13.891  -13.782
  -13.671  -13.594  -13.572  -13.302  -13.207  -13.196  -12.783  -12.773   -7.238   -7.123
   -6.991   -6.894   -6.891   -6.847   -6.731   -6.599   -6.540   -6.445   -6.220   -6.161
   -6.039   -5.906   -5.570   -5.557   -5.501   -5.472   -5.413   -5.346   -5.272   -5.245
   -5.155   -5.024   -4.734   -4.686   -4.682   -4.638   -4.536   -4.467   -4.405   -4.395
   -4.172   -3.920   -3.874   -3.758   -3.669   -3.495   -3.355   -3.348   -3.136   -3.090
   -3.018   -2.894   -2.881   -2.848   -2.757   -2.743   -2.711   -2.618   -2.443   -2.348
   -2.344   -2.271   -2.195   -1.904   -1.837   -1.811   -1.007   -0.897   -0.689   -0.585
   -0.467    0.762    0.782    0.884    0.909    0.995    1.096    1.192    1.220    1.264
    1.395    1.412    1.678    1.749    1.842    1.848    1.918    2.018    2.023    2.111
            0.208762 -0.120533  0.000000
  -15.694  -14.864  -14.608  -14.520  -14.443  -14.113  -14.103  -14.036  -13.893  -13.781
  -13.661  -13.590  -13.568  -13.298  -13.212  -13.199  -12.785  -12.773   -7.250   -7.121
   -6.997   -6.885   -6.884   -6.848   -6.726   -6.618   -6.548   -6.446   -6.233   -6.182
   -6.059   -5.920   -5.557   -5.548   -5.483   -5.457   -5.407   -5.336   -5.267   -5.217
   -5.130   -5.013   -4.736   -4.687   -4.666   -4.622   -4.549   -4.485   -4.418   -4.406
   -4.170   -3.935   -3.900   -3.752   -3.661   -3.488   -3.355   -3.350   -3.149   -3.095
   -3.020   -2.916   -2.898   -2.828   -2.746   -2.734   -2.720   -2.621   -2.434   -2.331
   -2.329   -2.260   -2.178   -1.907   -1.831   -1.806   -1.028   -0.900   -0.683   -0.602
   -0.469    0.766    0.793    0.878    0.907    0.996    1.099    1.198    1.224    1.275
    1.404    1.429    1.668    1.727    1.832    1.850    1.903    2.005    2.022    2.099
            0.222680 -0.128568  0.000000
  -15.685  -14.888  -14.615  -14.515  -14.447  -14.106  -14.089  -14.044  -13.895  -13.781
  -13.651  -13.586  -13.565  -13.294  -13.217  -13.201  -12.787  -12.774   -7.264   -7.117
   -7.002   -6.884   -6.874   -6.845   -6.721   -6.639   -6.558   -6.446   -6.244   -6.204
   -6.079   -5.935   -5.546   -5.540   -5.464   -5.443   -5.401   -5.325   -5.263   -5.190
   -5.105   -5.003   -4.742   -4.686   -4.648   -4.609   -4.555   -4.502   -4.430   -4.417
   -4.170   -3.951   -3.927   -3.745   -3.652   -3.480   -3.362   -3.345   -3.169   -3.094
   -3.024   -2.940   -2.915   -2.808   -2.763   -2.730   -2.703   -2.622   -2.423   -2.316
   -2.313   -2.249   -2.162   -1.910   -1.827   -1.803   -1.049   -0.903   -0.676   -0.618
   -0.469    0.769    0.801    0.874    0.909    0.999    1.102    1.205    1.229    1.286
    1.413    1.447    1.659    1.703    1.819    1.851    1.890    1.993    2.020    2.092
            0.236597 -0.136604  0.000000
  -15.675  -14.913  -14.621  -14.509  -14.451  -14.103  -14.075  -14.048  -13.896  -13.781
  -13.641  -13.582  -13.561  -13.291  -13.221  -13.204  -12.789  -12.774   -7.279   -7.112
   -7.007   -6.886   -6.863   -6.837   -6.717   -6.660   -6.568   -6.445   -6.255   -6.224
   -6.098   -5.949   -5.536   -5.533   -5.445   -5.429   -5.395   -5.314   -5.257   -5.163
   -5.080   -4.994   -4.749   -4.683   -4.628   -4.608   -4.546   -4.519   -4.442   -4.428
   -4.169   -3.968   -3.955   -3.739   -3.643   -3.473   -3.366   -3.339   -3.193   -3.090
   -3.028   -2.964   -2.932   -2.790   -2.787   -2.730   -2.679   -2.619   -2.410   -2.302
   -2.295   -2.238   -2.147   -1.913   -1.822   -1.799   -1.071   -0.906   -0.671   -0.635
   -0.470    0.771    0.804    0.872    0.915    1.003    1.105    1.212    1.235    1.297
    1.421    1.464    1.649    1.678    1.803    1.848    1.878    1.983    2.016    2.089
            0.250515 -0.144639  0.000000
  -15.665  -14.937  -14.627  -14.503  -14.455  -14.105  -14.061  -14.047  -13.898  -13.782
  -13.631  -13.578  -13.557  -13.287  -13.226  -13.207  -12.792  -12.774   -7.294   -7.105
   -7.012   -6.890   -6.851   -6.826   -6.714   -6.680   -6.579   -6.443   -6.264   -6.244
   -6.117   -5.964   -5.529   -5.527   -5.426   -5.415   -5.388   -5.304   -5.251   -5.138
   -5.055   -4.986   -4.757   -4.680   -4.617   -4.606   -4.535   -4.525   -4.452   -4.439
   -4.169   -3.985   -3.983   -3.732   -3.633   -3.468   -3.368   -3.334   -3.217   -3.086
   -3.034   -2.989   -2.950   -2.812   -2.775   -2.730   -2.654   -2.613   -2.396   -2.290
   -2.277   -2.228   -2.133   -1.915   -1.817   -1.796   -1.094   -0.909   -0.665   -0.651
   -0.470    0.771    0.805    0.873    0.924    1.008    1.109    1.219    1.241    1.308
    1.429    1.481    1.639    1.652    1.785    1.841    1.867    1.974    2.013    2.090
            0.264432 -0.152675  0.000000
  -15.654  -14.961  -14.633  -14.497  -14.459  -14.112  -14.048  -14.041  -13.900  -13.783
  -13.622  -13.573  -13.554  -13.285  -13.231  -13.209  -12.794  -12.775   -7.309   -7.098
   -7.017   -6.895   -6.840   -6.814   -6.711   -6.701   -6.590   -6.441   -6.272   -6.264
   -6.136   -5.979   -5.525   -5.520   -5.406   -5.402   -5.380   -5.293   -5.243   -5.113
   -5.031   -4.980   -4.767   -4.677   -4.629   -4.586   -4.546   -4.504   -4.456   -4.450
   -4.169   -4.012   -4.000   -3.726   -3.623   -3.464   -3.367   -3.328   -3.242   -3.082
   -3.040   -3.015   -2.967   -2.838   -2.769   -2.725   -2.630   -2.605   -2.381   -2.277
   -2.259   -2.217   -2.120   -1.917   -1.813   -1.793   -1.117   -0.912   -0.668   -0.660
   -0.469    0.769    0.802    0.875    0.936    1.015    1.112    1.227    1.248    1.317
    1.436    1.498    1.624    1.631    1.766    1.830    1.858    1.967    2.011    2.092
            0.278350 -0.160710  0.000000
  -15.643  -14.985  -14.639  -14.491  -14.463  -14.121  -14.035  -14.031  -13.901  -13.784
  -13.614  -13.568  -13.550  -13.283  -13.236  -13.212  -12.796  -12.775   -7.324   -7.090
   -7.021   -6.900   -6.827   -6.800   -6.721   -6.710   -6.602   -6.439   -6.283   -6.278
   -6.154   -5.995   -5.522   -5.513   -5.390   -5.387   -5.371   -5.283   -5.234   -5.090
   -5.006   -4.975   -4.776   -4.675   -4.641   -4.584   -4.538   -4.499   -4.460   -4.440
   -4.169   -4.041   -4.016   -3.719   -3.613   -3.464   -3.364   -3.322   -3.267   -3.081
   -3.048   -3.038   -2.985   -2.865   -2.774   -2.712   -2.605   -2.596   -2.365   -2.266
   -2.241   -2.207   -2.108   -1.918   -1.808   -1.790   -1.141   -0.914   -0.684   -0.655
   -0.467    0.767    0.798    0.880    0.949    1.023    1.116    1.235    1.255    1.326
    1.442    1.513    1.599    1.622    1.745    1.815    1.848    1.962    2.011    2.095
            0.292267 -0.168746  0.000000
  -15.631  -15.008  -14.644  -14.484  -14.467  -14.132  -14.024  -14.020  -13.903  -13.785
  -13.606  -13.563  -13.546  -13.281  -13.240  -13.214  -12.798  -12.775   -7.339   -7.082
   -7.025   -6.905   -6.815   -6.787   -6.740   -6.710   -6.614   -6.437   -6.301   -6.285
   -6.172   -6.010   -5.520   -5.507   -5.381   -5.368   -5.361   -5.272   -5.224   -5.070
   -4.982   -4.971   -4.786   -4.675   -4.652   -4.596   -4.514   -4.506   -4.468   -4.410
   -4.170   -4.070   -4.030   -3.713   -3.603   -3.466   -3.358   -3.316   -3.292   -3.086
   -3.057   -3.055   -3.004   -2.891   -2.785   -2.695   -2.586   -2.581   -2.349   -2.255
   -2.223   -2.196   -2.097   -1.918   -1.805   -1.788   -1.166   -0.917   -0.699   -0.651
   -0.465    0.763    0.793    0.886    0.962    1.032    1.119    1.243    1.263    1.335
    1.448    1.524    1.576    1.615    1.724    1.798    1.839    1.959    2.011    2.098
            0.306185 -0.176781  0.000000
  -15.619  -15.032  -14.650  -14.477  -14.471  -14.143  -14.014  -14.007  -13.904  -13.787
  -13.599  -13.558  -13.543  -13.280  -13.244  -13.216  -12.800  -12.775   -7.353   -7.073
   -7.029   -6.909   -6.802   -6.773   -6.758   -6.710   -6.625   -6.435   -6.318   -6.290
   -6.189   -6.026   -5.519   -5.502   -5.374   -5.350   -5.348   -5.262   -5.212   -5.051
   -4.968   -4.957   -4.796   -4.680   -4.658   -4.612   -4.517   -4.497   -4.463   -4.376
   -4.171   -4.098   -4.043   -3.707   -3.593   -3.470   -3.352   -3.314   -3.310   -3.103
   -3.065   -3.063   -3.025   -2.916   -2.797   -2.677   -2.575   -2.557   -2.333   -2.244
   -2.205   -2.185   -2.087   -1.918   -1.801   -1.785   -1.190   -0.919   -0.714   -0.648
   -0.462    0.759    0.787    0.893    0.975    1.043    1.122    1.251    1.271    1.342
    1.453    1.522    1.567    1.609    1.703    1.779    1.830    1.957    2.009    2.101
            0.320102 -0.184817  0.000000
  -15.607  -15.055  -14.655  -14.475  -14.470  -14.155  -14.004  -13.995  -13.905  -13.788
  -13.593  -13.553  -13.540  -13.280  -13.247  -13.218  -12.802  -12.775   -7.366   -7.065
   -7.033   -6.912   -6.791   -6.774   -6.759   -6.712   -6.636   -6.434   -6.334   -6.295
   -6.206   -6.042   -5.518   -5.498   -5.369   -5.336   -5.331   -5.252   -5.198   -5.035
   -4.965   -4.931   -4.805   -4.689   -4.660   -4.628   -4.528   -4.501   -4.434   -4.342
   -4.172   -4.127   -4.053   -3.701   -3.582   -3.475   -3.357   -3.324   -3.305   -3.127
   -3.074   -3.064   -3.048   -2.939   -2.811   -2.659   -2.565   -2.534   -2.317   -2.235
   -2.188   -2.174   -2.078   -1.916   -1.798   -1.783   -1.215   -0.920   -0.728   -0.645
   -0.459    0.755    0.781    0.901    0.989    1.054    1.126    1.259    1.278    1.349
    1.458    1.503    1.574    1.604    1.683    1.759    1.820    1.956    2.003    2.089
            0.334020 -0.192852  0.000000
  -15.594  -15.078  -14.659  -14.479  -14.462  -14.166  -13.994  -13.983  -13.906  -13.790
  -13.588  -13.548  -13.536  -13.281  -13.250  -13.219  -12.804  -12.775   -7.379   -7.056
   -7.036   -6.915   -6.797   -6.771   -6.745   -6.715   -6.646   -6.432   -6.349   -6.299
   -6.222   -6.058   -5.518   -5.494   -5.366   -5.323   -5.313   -5.242   -5.184   -5.021
   -4.964   -4.905   -4.814   -4.700   -4.659   -4.644   -4.539   -4.510   -4.398   -4.311
   -4.172   -4.155   -4.058   -3.695   -3.572   -3.481   -3.378   -3.317   -3.299   -3.151
   -3.088   -3.071   -3.063   -2.960   -2.824   -2.642   -2.556   -2.513   -2.302   -2.227
   -2.172   -2.162   -2.070   -1.914   -1.795   -1.781   -1.240   -0.922   -0.742   -0.642
   -0.456    0.751    0.775    0.910    1.001    1.067    1.129    1.267    1.286    1.355
    1.461    1.480    1.586    1.600    1.663    1.740    1.810    1.956    1.992    2.065
            0.347937 -0.200888  0.000000
  -15.581  -15.100  -14.664  -14.482  -14.455  -14.178  -13.984  -13.972  -13.906  -13.792
  -13.583  -13.543  -13.533  -13.282  -13.252  -13.220  -12.806  -12.775   -7.391   -7.048
   -7.038   -6.916   -6.812   -6.758   -6.734   -6.716   -6.654   -6.432   -6.362   -6.303
   -6.238   -6.073   -5.518   -5.490   -5.363   -5.311   -5.296   -5.232   -5.168   -5.009
   -4.963   -4.879   -4.823   -4.711   -4.660   -4.659   -4.550   -4.520   -4.359   -4.286
   -4.182   -4.172   -4.056   -3.691   -3.562   -3.487   -3.403   -3.307   -3.295   -3.174
   -3.110   -3.087   -3.064   -2.977   -2.838   -2.625   -2.546   -2.492   -2.288   -2.219
   -2.156   -2.150   -2.064   -1.912   -1.793   -1.779   -1.265   -0.924   -0.754   -0.640
   -0.452    0.747    0.769    0.919    1.013    1.079    1.132    1.275    1.292    1.360
    1.456    1.464    1.598    1.598    1.645    1.721    1.801    1.957    1.978    2.041
            0.361855 -0.208923  0.000000
  -15.567  -15.122  -14.668  -14.486  -14.447  -14.190  -13.975  -13.962  -13.906  -13.793
  -13.579  -13.539  -13.530  -13.285  -13.253  -13.221  -12.808  -12.775   -7.402   -7.041
   -7.040   -6.917   -6.827   -6.745   -6.731   -6.713   -6.661   -6.433   -6.374   -6.307
   -6.252   -6.088   -5.518   -5.487   -5.361   -5.298   -5.279   -5.223   -5.152   -4.999
   -4.962   -4.853   -4.832   -4.722   -4.674   -4.659   -4.560   -4.529   -4.320   -4.269
   -4.208   -4.172   -4.044   -3.687   -3.553   -3.495   -3.428   -3.295   -3.291   -3.196
   -3.141   -3.098   -3.064   -2.992   -2.851   -2.609   -2.538   -2.473   -2.275   -2.213
   -2.142   -2.137   -2.058   -1.908   -1.791   -1.777   -1.289   -0.925   -0.766   -0.638
   -0.448    0.744    0.764    0.929    1.025    1.092    1.134    1.282    1.296    1.363
    1.435    1.466    1.598    1.609    1.628    1.705    1.791    1.957    1.961    2.019
            0.375772 -0.216959  0.000000
  -15.554  -15.144  -14.671  -14.489  -14.439  -14.201  -13.967  -13.954  -13.906  -13.795
  -13.576  -13.535  -13.527  -13.287  -13.253  -13.222  -12.810  -12.775   -7.413   -7.042
   -7.034   -6.916   -6.841   -6.735   -6.730   -6.706   -6.665   -6.436   -6.384   -6.309
