#  E (eV)   dos(E)     Int dos(E) EFermi =    0.000 eV
   1.131  0.2996E+02  0.1747E+03
   1.231  0.3150E+02  0.1778E+03
   1.331  0.3167E+02  0.1810E+03
   1.431  0.2693E+02  0.1837E+03
   1.531  0.2213E+02  0.1859E+03
   1.631  0.2282E+02  0.1882E+03
   1.731  0.2735E+02  0.1909E+03
   1.831  0.2943E+02  0.1938E+03
   1.931  0.2568E+02  0.1964E+03
   2.031  0.1827E+02  0.1982E+03
   2.131  0.1004E+02  0.1992E+03
   2.231  0.4977E+01  0.1997E+03
   2.331  0.2109E+01  0.1999E+03
   2.431  0.4661E+00  0.2000E+03
   2.531  0.4109E-01  0.2000E+03
   2.631  0.1328E-02  0.2000E+03
